Date,KOSPI2_Close,KOSPI2_12MF_EPS,KOSPI2_12MF_PE,KOSPI2_Fund_Flow,KSP2_CT_Close,KSP2_CT_12MF_EPS,KSP2_CT_12MF_PE,KSP2_CT_Fund_Flow,KSP2_HI_Close,KSP2_HI_12MF_EPS,KSP2_HI_12MF_PE,KSP2_HI_Fund_Flow,KSP2_MT_Close,KSP2_MT_12MF_EPS,KSP2_MT_12MF_PE,KSP2_MT_Fund_Flow,KSP2_EN_Close,KSP2_EN_12MF_EPS,KSP2_EN_12MF_PE,KSP2_EN_Fund_Flow,KSP2_IT_Close,KSP2_IT_12MF_EPS,KSP2_IT_12MF_PE,KSP2_IT_Fund_Flow,KSP2_FN_Close,KSP2_FN_12MF_EPS,KSP2_FN_12MF_PE,KSP2_FN_Fund_Flow,KSP2_CS_Close,KSP2_CS_12MF_EPS,KSP2_CS_12MF_PE,KSP2_CS_Fund_Flow,KSP2_CD_Close,KSP2_CD_12MF_EPS,KSP2_CD_12MF_PE,KSP2_CD_Fund_Flow
2019-11-03,278.43,7104,11.06,100.93,235.71,3245,7.34,100.04,263.23,1622,14.31,102.91,663.6,8561,9.3,99.63,1198.65,11191,10.12,100.36,2146.43,21544,11.27,99.29,641.86,3630,6.21,103.57,1096.7,6243,15.12,101.78,1372.41,8805,9.66,101.71
2019-11-10,283.13,7086,11.28,100.92,246.33,3233,7.68,99.98,270.88,1596,14.96,102.93,689.9,8578,9.63,99.7,1223.38,11004,10.5,100.39,2178.45,21531,11.43,99.28,670.44,3630,6.49,103.58,1110.86,6240,15.35,101.75,1387.81,8772,9.82,101.69
2019-11-17,287.29,7074,11.45,100.98,242.77,3235,7.56,100.03,265.18,1480,15.8,102.94,683.16,8540,9.59,99.74,1219.04,11100,10.35,100.4,2212.35,21601,11.7,99.36,672.17,3611,6.55,103.63,1114.51,6181,15.71,101.77,1415.04,8767,10.01,101.73
2019-11-24,279.43,7212,11.13,100.97,236.55,3264,7.27,100.05,253.32,1455,15.38,102.91,659.43,9093,9.03,99.71,1167.99,11065,9.94,100.32,2152.82,21526,11.32,99.36,672.91,3595,6.55,103.59,1101.97,6188,15.31,101.79,1382.63,10616,9.61,101.73
2019-12-01,276.78,7063,11.07,100.93,231.65,3261,7.14,99.97,260.67,1447,15.91,102.89,671.64,9085,9.28,99.69,1164.28,11065,9.9,100.26,2132.97,21379,11.18,99.31,668.86,3611,6.49,103.56,1104.19,6197,15.32,101.79,1362.97,8845,9.55,101.68
2019-12-08,276.56,7218,10.83,100.94,229.59,3278,7.01,99.96,260.47,1568,14.7,102.91,663.61,9515,9.18,99.7,1138.98,11356,9.55,100.24,2135.35,22032,10.86,99.34,670.33,3610,6.5,103.54,1098.05,6412,14.73,101.78,1365.46,8926,9.48,101.67
2019-12-15,290.11,7206,11.35,101.02,240.01,3286,7.32,100.1,268.36,1556,15.29,102.95,691.88,9511,9.65,99.81,1180.91,11324,9.92,100.28,2262.81,21958,11.75,99.49,711.1,3609,6.89,103.63,1102.27,6451,14.71,101.75,1398.04,8934,9.69,101.67
2019-12-22,295.31,7206,11.54,101.04,238.09,3286,7.26,100.12,270.68,1556,15.42,102.96,696.75,9486,9.76,99.82,1209.11,11286,10.21,100.34,2313.41,22066,12.01,99.51,705.11,3609,6.84,103.62,1114.89,6360,15.11,101.75,1415.1,8922,9.83,101.68
2019-12-29,295.2,7219,11.5,101.02,235.88,3286,7.21,100.08,269.24,1557,15.35,102.96,686.68,9450,9.57,99.78,1201.36,11268,10.16,100.31,2340.54,22202,12.05,99.5,687.8,3610,6.66,103.56,1101.92,6370,14.95,101.71,1398.94,8912,9.73,101.67
2020-01-05,290.74,7337,11.1,100.99,232.81,3308,7.07,100.03,267.98,1564,15.02,102.99,683.24,9518,9.45,99.77,1183.3,11348,9.98,100.3,2307.28,23165,11.35,99.48,669.79,3586,6.47,103.55,1102.83,6434,14.81,101.68,1369.16,8999,9.43,101.64
2020-01-12,297.06,7357,11.24,100.99,223.68,3258,6.76,100,267.01,1500,15.6,103.09,663.27,9379,9.48,99.76,1151.43,10969,10.07,100.36,2394.64,23704,11.75,99.47,649.07,3574,6.29,103.52,1111.78,6431,14.89,101.68,1348.67,8968,9.33,101.61
2020-01-19,303.3,7336,11.48,100.98,230.05,3240,7,100.02,266.46,1404,16.12,103.06,674.94,9402,9.59,99.74,1157.49,10550,10.53,100.35,2460.92,23954,11.95,99.46,656.72,3580,6.36,103.5,1149.75,6422,15.45,101.67,1377.31,8945,9.56,101.6
2020-01-26,302.33,7328,11.47,100.93,225.48,3168,6.93,99.98,259.2,1404,15.68,102.99,667.74,9403,9.5,99.72,1152.5,10475,10.58,100.27,2477.7,23951,11.9,99.38,650.95,3572,6.31,103.48,1114.05,6342,15.17,101.61,1419.82,9037,9.75,101.64
2020-02-02,284.53,7286,10.87,100.91,211.57,3182,6.47,99.93,238.15,1315,15.41,102.93,618.55,9212,8.99,99.67,1099.07,10425,10.15,100.25,2355.16,23697,11.26,99.36,613.84,3560,5.98,103.46,1052.96,6324,14.29,101.59,1326.24,9128,9,101.62
2020-02-09,298.21,7304,11.28,100.88,219.19,3219,6.62,99.92,247.33,1277,16.5,102.85,654.16,8850,9.75,99.71,1165.93,9426,11.88,100.23,2518.45,24471,11.65,99.32,622.89,3559,6.07,103.42,1067.74,6337,14.43,101.54,1360.59,8966,9.01,101.57
2020-02-16,303.01,7296,11.47,100.88,213.12,3216,6.45,99.75,243.95,1243,16.7,102.81,651.25,8871,9.54,99.69,1185.43,9427,12.09,100.19,2611.08,24471,11.99,99.35,607.59,3550,5.95,103.39,1084.5,6403,14.55,101.48,1383.48,8989,9.13,101.54
2020-02-23,292.42,7377,11.09,100.86,201.18,3195,6.14,99.63,231.21,1232,16.13,102.72,626.86,8843,9.31,99.66,1137.74,9454,11.59,100.15,2552.74,24467,11.57,99.33,583.94,3524,5.76,103.38,1051.82,6373,14.18,101.48,1310.42,10052,8.85,101.5
2020-03-01,268.02,7310,10.23,100.83,189.09,3196,5.8,99.59,216.95,1165,15.93,102.69,582.4,8185,9.02,99.66,1025.89,9250,10.7,100.14,2260.92,24449,10.45,99.29,550.61,3513,5.45,103.36,960.84,6064,13.14,101.43,1203.52,10066,8.13,101.47
2020-03-08,275.1,7528,10.37,100.76,190.75,3226,5.81,99.41,220.7,1170,16.13,102.52,576.86,8216,8.88,99.59,1043.53,9208,10.96,100.04,2365.22,25249,10.56,99.22,534.62,3510,5.3,103.29,983.62,5563,14.67,101.39,1192.64,12435,7.94,101.37
2020-03-15,240.65,7501,9.08,100.7,156.32,3226,4.84,99.39,166.88,1156,12.35,102.39,495.89,7990,8.05,99.54,876.15,9024,9.45,100.01,2060.17,25316,9.28,99.12,455.63,3483,4.53,103.27,884.12,5622,12.95,101.39,1004.12,12277,6.77,101.26
2020-03-22,213.67,7359,8.2,100.67,130.77,3214,4.11,99.39,141.43,1127,10.76,102.39,404.38,7806,6.74,99.47,729.19,8539,8.3,100,1793.63,24775,8.52,99.09,390.81,3462,3.87,103.2,831.31,5581,12.31,101.36,853.33,11908,5.94,101.16
2020-03-29,233.79,7230,9.14,100.65,145.38,3182,4.66,99.29,156.71,1041,12.81,102.3,471.51,7680,8.01,99.51,854.86,8319,9.95,100.02,1970.03,24414,9.31,99.05,453.4,3375,4.61,103.2,872.97,5514,13.09,101.33,956.63,11714,6.75,101.12
2020-04-05,231.7,7003,9.2,100.61,158.02,3093,5.09,99.19,166.45,1078,13.09,102.19,476.9,7377,8.2,99.49,861.98,7767,10.72,99.84,1899.79,24467,9.01,99.03,433.13,3276,4.54,103.13,899.8,5602,13.62,101.34,935.81,9423,6.74,101.08
2020-04-12,248,6818,10.34,100.59,171.7,3059,5.63,99.21,183.41,1008,17.84,102.13,522.14,7123,9.4,99.55,945.55,7325,12.46,99.84,2032.46,23127,10.05,98.97,474.85,3216,5.08,103.17,947.7,5545,14.57,101.29,1072.26,9022,8.07,101.04
2020-04-19,255.02,6739,10.74,100.64,176.84,3031,5.85,99.17,182.95,971,18.43,102.12,530.9,6762,9.96,99.46,988.93,7204,13.31,99.86,2136.06,23014,10.52,99.09,472.97,3180,5.13,103.18,969.73,5599,14.79,101.32,1072.41,8757,8.32,101.03
2020-04-26,250.28,6645,10.73,100.58,177.78,3017,5.92,99.05,180.34,900,19.6,102.02,520.96,6311,10,99.43,980.16,7277,13.09,99.79,2060.35,22750,10.24,99.04,454.07,3157,4.97,103.13,1009.99,5635,15.26,101.32,1026.11,8334,8.41,100.88
2020-05-03,258.15,6535,11.27,100.62,188.61,3033,6.21,99.17,188.37,814,22.66,102.21,541.82,5857,11.32,99.52,1018.26,6682,14.82,99.91,2118.17,22597,10.52,99.07,499.8,3160,5.43,103.2,1042.92,5647,15.88,101.3,1079.03,7999,9.24,100.93
2020-05-10,256.62,6585,11.12,100.64,185.77,3118,5.97,99.1,190.32,854,21.79,102.21,532.15,6029,10.75,99.49,988.73,6057,15.81,99.79,2136.17,22868,10.28,99.12,486.08,3169,5.27,103.18,1036.52,5694,15.65,101.24,1082.35,8136,9.1,101.01
2020-05-17,253.79,6540,11.06,100.62,179.69,3108,5.79,99.1,183.09,825,21.65,102.19,507.8,6029,10.17,99.45,973.2,5957,15.79,99.78,2133.32,22901,10.1,99.11,474.86,3172,5.16,103.18,1051.74,5779,15.64,101.21,1044.84,7919,9,100.98
2020-05-24,259.62,6515,11.35,100.54,183.97,3095,5.99,99.08,186.49,882,20.53,102.05,520.19,5991,10.46,99.33,1055.36,5843,17.5,99.68,2187.15,22944,10.28,99,472.04,3159,5.17,103.07,1038.22,5960,14.92,101.2,1083.26,7721,9.55,100.92
2020-05-31,268.32,6470,11.8,100.52,196.41,3085,6.36,99,204.98,877,22.86,102.07,538.92,5788,11.29,99.32,1101.56,5590,19.08,99.65,2274.64,22683,10.78,98.98,500.41,3162,5.44,103.06,1038.28,5968,14.9,101.22,1130.24,7696,9.98,100.98
2020-06-07,290.62,6646,12.41,100.55,209.11,3107,6.74,99.02,237.16,943,24.45,102.03,612.29,6000,11.94,99.31,1185.58,6097,18.86,99.74,2443.3,23260,11.45,99.02,556.68,3191,5.99,103.06,1071.19,6094,15.03,101.23,1238.39,7954,10.56,101.03
2020-06-14,281.78,6539,12.22,100.5,192.37,3310,6.86,98.97,226.19,916,23.71,101.98,569.02,5840,11.47,99.24,1190,6171,18.83,99.65,2404.22,23179,10.96,98.97,508.14,3192,5.47,102.95,1032.23,6126,14.42,101.25,1173.12,8745,10.02,100.96
2020-06-21,283.37,6504,12.36,100.49,195.23,3312,7.01,98.99,227.79,878,24.88,101.98,547.14,5736,11.67,99.25,1254.19,6152,20.01,99.65,2425.5,22885,11.22,98.99,508.97,3191,5.48,102.91,1011.69,6142,14.1,101.21,1141.42,8811,9.78,100.89
2020-06-28,283.38,6468,12.41,100.48,190.86,3312,6.9,99,215.61,852,24.32,101.98,516.71,5772,11.12,99.22,1254.21,6047,20.22,99.6,2388.3,22804,11.25,99.03,490.29,3194,5.26,102.89,1000.32,6165,13.88,101.22,1135.51,8719,9.81,100.85
2020-07-05,285.89,6766,12.17,100.5,195.1,3372,7.15,99.05,219.44,916,22.16,101.97,533.52,5792,11.22,99.24,1236.37,6486,18.59,99.68,2404.17,23499,10.99,99.08,493.26,3228,5.22,102.88,1024.75,6089,14.39,101.21,1129.37,11191,9.44,100.84
2020-07-12,285.06,6587,12.21,100.41,193.4,3346,7.17,98.93,207.19,855,22.38,101.88,531.99,5732,11.39,99.15,1235.81,6335,19.05,99.51,2404.12,23446,10.86,99.05,477.84,3234,5.06,102.75,1001.68,6010,14.23,101.15,1109.13,8707,9.6,100.73
2020-07-19,291.57,6600,12.47,100.43,200.02,3320,7.4,98.87,214.03,883,22.45,101.82,552.54,5663,11.86,99.15,1240.44,6471,18.63,99.45,2449.56,23461,11.14,99.07,505.58,3258,5.31,102.73,1028.91,5991,14.63,101.13,1219.86,8648,10.56,100.84
2020-07-26,290.66,6604,12.36,100.41,198.02,3396,6.89,98.89,220.57,877,23.11,101.78,576.6,5580,12.64,99.19,1273.25,6427,19.04,99.39,2428.64,23229,11.2,99.07,503.66,3312,5.19,102.71,1011.53,6032,14.26,101.1,1194.11,8935,9.99,100.81
2020-08-02,299.32,6547,12.8,100.38,197.14,3358,7,98.87,227.75,868,23.63,101.7,581.82,5575,12.75,99.15,1289.7,6327,19.85,99.55,2491.1,22902,11.92,99,502.75,3304,5.2,102.61,1023.38,6098,14.22,101.07,1225.92,8855,10.35,100.71
2020-08-09,312.57,6742,12.99,100.32,207.89,3393,7.44,98.85,221.9,762,26.44,101.56,610.46,5852,12.65,99.15,1546.78,6994,21.78,99.5,2666.61,23586,11.71,98.94,513.37,3334,5.27,102.52,1063.61,6135,14.65,101.09,1308.93,9185,10.62,100.68
2020-08-16,319.24,6773,13.25,100.28,210.9,3400,7.52,98.79,237.07,773,28.33,101.71,626.64,5857,13.1,99.2,1525.86,6976,21.24,99.24,2645.82,23523,11.78,98.89,560.7,3351,5.79,102.48,1139.46,6621,14.74,101.14,1424.89,9044,11.77,100.67
2020-08-23,306.16,6765,12.73,100.3,194.64,3161,7.16,98.76,218.55,782,25.57,101.7,581.8,5908,12.22,99.25,1452.64,6928,20.54,99.28,2532.21,23451,11.34,98.92,524.05,3365,5.39,102.46,1077.24,6643,13.84,101.11,1337.14,8997,11.11,100.69
2020-08-30,312.24,6760,12.98,100.29,203.01,3143,7.42,98.94,223.98,796,25.13,101.73,572.07,5888,11.83,99.25,1531.03,6953,21.69,99.28,2605.45,23340,11.45,98.88,532.57,3366,5.48,102.52,1070.74,6617,13.81,101.09,1391.17,9082,11.4,100.83
2020-09-06,312.03,6947,12.59,100.2,204.26,3169,7.44,98.9,228.32,891,22.23,101.59,566.86,6157,11.17,99.21,1559.06,7672,19.82,99.09,2565.85,23921,11.15,98.82,526.83,3386,5.4,102.39,1052.43,6657,13.48,101.03,1389.92,9485,10.91,100.75
2020-09-13,316.45,6910,12.94,100.17,201.34,3169,7.29,98.8,232.95,859,23.92,101.53,569.44,6117,11.26,99.16,1526.64,7699,19.24,98.94,2655.28,23867,11.73,98.81,530.51,3390,5.45,102.36,1075.32,6685,13.66,101.01,1389.31,9478,10.93,100.77
2020-09-20,318.39,6952,12.93,100.17,200.36,3162,7.35,98.9,230.32,849,23.83,101.44,580.29,6152,11.39,99.17,1486.37,7720,18.59,99.03,2702.59,24193,11.72,98.83,529.64,3395,5.42,102.29,1076.44,6695,13.67,101,1453.95,9557,11.33,100.69
2020-09-27,303.57,6937,12.33,100.17,182.92,3155,6.7,98.86,217.57,767,25.11,101.38,547.84,6641,10.59,99.18,1360.09,7725,17.11,99.07,2576.28,24160,11.39,98.83,511.97,3395,5.22,102.3,1022.53,6686,12.97,100.97,1362.6,9535,10.65,100.67
2020-10-04,309.44,6970,12.53,100.17,189.57,3154,6.96,98.87,224.08,767,25.95,101.4,559.01,6644,10.78,99.21,1407.1,7734,17.72,99.13,2634.34,24306,11.44,98.83,519.47,3400,5.3,102.31,1049.06,6810,13.07,100.99,1421.19,9595,11.03,100.7
2020-10-11,317.47,7199,12.36,100.18,193.29,3174,7.02,98.84,227.69,822,24.58,101.4,595.95,6957,10.87,99.3,1532.89,8238,18.03,99.32,2687.8,25102,11.32,98.84,537.03,3434,5.41,102.32,1078.54,6870,13.35,101.01,1448.13,10033,10.75,100.59
2020-10-18,311.83,7215,11.99,100.16,192.62,3162,6.96,98.9,219.22,844,23.06,101.4,601.17,6973,10.73,99.26,1458.02,8241,17.08,99.33,2621.17,25705,10.98,98.83,525.81,3457,5.26,102.3,1082.02,6675,13.8,101.06,1406.38,10225,10.25,100.41
2020-10-25,314.79,7259,12.06,100.18,195.76,3094,7.39,98.93,230.36,850,23.74,101.42,628.68,7047,11.33,99.42,1474.8,8348,17.11,99.41,2624.4,25742,11.03,98.83,573.63,3504,5.7,102.46,1080.6,6689,13.74,101.01,1409.81,10033,10.48,100.45
2020-11-01,301.6,7315,11.49,100.08,190.56,3090,7.2,98.85,219.98,854,22.41,101.38,586.68,7660,9.88,99.4,1399.55,8349,16.17,99.28,2546.36,25500,10.57,98.73,543.79,3545,5.36,102.38,1021.1,6549,13.23,100.88,1389.77,10726,9.67,100.3
2020-11-08,322.1,7534,11.93,100.14,195.64,3134,7.37,98.84,229.58,904,22.03,101.4,621.67,8304,10.18,99.43,1555.39,8929,16.94,99.63,2741.87,26067,11.03,98.8,569.96,3559,5.58,102.4,1054.73,6608,13.57,100.84,1440.41,11310,9.49,100.19
2020-11-15,333.03,7615,12.26,100.18,203.04,3437,7.57,98.83,253.53,934,23.47,101.36,641.81,8357,10.39,99.4,1603.76,9463,16.38,99.63,2805.51,26087,11.49,98.94,596.12,3569,5.82,102.31,1086.83,6535,14.16,100.8,1524.9,11304,10.06,100.23
2020-11-22,340.62,7629,12.52,100.17,209.65,3438,7.75,98.83,254.87,930,24.3,101.4,648.37,8465,10.33,99.42,1648.36,9579,16.63,99.68,2892.21,26022,11.86,98.91,615.11,3573,6.03,102.26,1104.47,6472,14.39,100.88,1535.64,11398,10.07,100.21
2020-11-29,352.73,7623,12.94,100.16,218.67,3488,8.02,98.96,274.89,935,25.75,101.47,664.79,8618,10.27,99.36,1741.82,9512,17.89,99.75,2998.38,25948,12.43,98.88,626.04,3582,6.12,102.17,1089.03,6443,14.25,100.79,1554.1,11436,10.14,100.19
2020-12-06,367.63,7867,13.05,100.18,226.86,3553,8.39,99.09,269.34,1035,23.22,101.45,721.53,9038,10.66,99.47,1750.07,10110,17.07,99.68,3124.34,26723,12.74,98.89,629.73,3602,6.11,102.21,1094.53,6483,14.24,100.71,1624.4,12020,10.07,100.15
2020-12-13,372.24,7901,13.28,100.19,245.48,3548,9.03,99.07,278.09,1108,24.38,101.63,749.98,9902,11.02,99.5,1766.51,9927,17.51,99.67,3186.21,26760,13.02,98.85,630.75,3677,6.14,102.3,1144.94,6571,14.89,100.84,1625.7,12448,10.1,100.12
2020-12-20,371.55,7973,13.14,100.17,242.05,3554,8.91,99.25,276.62,1107,24.58,101.57,734.65,9953,10.7,99.48,1764.74,10134,17.12,99.63,3229.14,27019,12.92,98.8,617.21,3693,6.01,102.24,1173.74,6574,15.25,100.88,1613.68,12448,10.02,100.1
2020-12-27,379.18,7980,13.38,100.22,237.2,3558,8.72,99.27,272.31,1143,23.4,101.58,725.93,9347,11.21,99.48,1754.94,10243,16.87,99.72,3340.09,27107,13.54,98.86,625,3698,6.09,102.27,1166.06,6561,15.16,100.89,1629.58,12446,10.11,100.11
2021-01-03,389.29,7990,13.68,100.24,239.93,3563,8.78,99.35,272.42,1200,22.29,101.62,737.2,9382,11.2,99.53,1798.11,10124,17.29,99.81,3556.86,27141,14.13,98.87,600.92,3706,5.84,102.27,1162.1,6552,15.17,100.9,1651.06,12450,10.24,100.15
2021-01-10,430.22,7996,14.88,100.27,263.86,3687,9.54,99.33,291.42,1227,23.01,101.55,816.58,9704,11.92,99.47,2147.41,10090,20.33,99.79,4045.72,28287,15.19,98.86,637.15,3695,6.14,102.3,1192.28,6652,15.3,100.95,1937.61,12586,11.87,100.27
2021-01-17,420.43,8036,14.48,100.16,262.66,3698,9.44,99.21,278.87,1216,22.16,101.37,765,9935,10.88,99.4,2099.34,10116,19.86,99.67,3956.57,28470,14.82,98.73,628.9,3736,6,102.21,1185.97,6513,15.58,100.92,1900.8,12678,11.58,100.13
2021-01-24,427.13,8068,14.67,100.08,274.65,3699,9.92,99.12,274.94,1208,22,101.27,769.38,9516,10.65,99.17,2194.85,10282,20.12,99.52,4184.35,28538,14.91,98.59,608.62,3830,5.65,102.09,1188.37,6526,15.55,100.92,2048.22,12629,12.48,99.93
2021-01-31,404.56,8146,13.76,99.99,251.17,3420,9.73,98.88,248.97,1178,20.49,101.19,715.89,9912,9.58,99.17,2121.47,10431,19.05,99.5,3906.22,28659,13.99,98.48,564.49,3882,5.19,101.98,1144.47,6492,15.02,100.87,1875.36,12943,11.14,99.8
2021-02-07,423.3,8303,14.17,100.02,267.42,3477,10.72,98.88,261.96,1138,22.48,101.19,752.71,10052,10.05,99.16,2291.85,10707,20.2,99.6,4047.23,29539,13.92,98.51,596.88,3906,5.44,102.08,1178.04,6587,15.22,100.85,2062.09,13118,12.07,99.81
2021-02-14,419.65,8356,13.96,100.01,271.51,3488,10.92,98.92,269.57,1151,21.82,101.21,760.91,10073,10.21,99.18,2268.06,11057,19.15,99.58,4070.5,29542,13.74,98.44,609.15,3954,5.48,102.09,1197.3,6589,15.46,100.84,1976.97,13144,11.6,99.82
2021-02-21,420.94,8369,13.97,99.99,277.27,3466,11.32,98.94,267.61,1172,21.48,101.22,761.69,10112,9.99,99.16,2216.56,10978,18.86,99.57,4106.3,29427,13.98,98.42,607.22,3973,5.46,102.09,1198.21,6476,15.7,100.77,1926.98,13128,11.33,99.78
2021-02-28,409.91,8365,13.55,99.78,262.9,3435,10.78,98.72,264.92,1185,21.43,101.13,780.58,10029,10.42,99.11,2049.42,11113,17.07,99.32,3902.12,29486,13.78,98.17,604.09,4005,5.38,101.98,1154.65,6128,16.02,100.66,1857.28,13112,10.93,99.59
2021-03-07,412,8548,13.34,99.72,260.41,3484,10.62,98.66,260.06,1223,21.21,101.07,819.65,10208,11.08,99.22,2067.18,11411,17.08,99.32,3884.39,30420,13.28,98.08,628.64,4025,5.56,102.09,1168.96,6301,15.8,100.62,1882.75,13289,10.93,99.57
2021-03-14,416.13,8545,13.47,99.75,269.22,3477,10.89,98.7,275.46,1142,24.14,101.23,810.68,10413,10.56,99.18,2045.52,11510,16.96,99.31,3926.17,30421,13.39,98.11,654.19,4031,5.74,102.11,1175,6300,15.9,100.63,1889.19,13239,11,99.6
2021-03-21,412.91,8590,13.29,99.67,271.48,3479,10.84,98.72,275.29,1130,24.28,101.18,806.21,11184,9.79,99.08,1933.39,11623,15.74,99.16,3863.62,30593,13.15,98.01,657.07,4034,5.76,102.06,1187.56,6320,15.97,100.58,1902.66,13230,11.07,99.52
2021-03-28,412.89,8682,13.19,99.69,280.74,3814,10.29,98.88,301.81,1121,26.85,101.79,849.23,11403,10.33,99.26,1970.51,11841,15.57,99.17,3781.51,31031,12.82,97.98,663.84,4049,5.78,102.09,1189.97,6321,16.04,100.58,1840.45,13224,10.74,99.44
2021-04-04,423.74,8904,13.17,99.75,281.93,3889,10.49,98.83,302.75,1157,25.96,101.74,861.41,11824,10,99.24,2057.03,12466,15.39,99.12,3959.18,32259,12.86,98.08,668.83,4067,5.8,102.08,1195.46,6424,15.87,100.56,1917.95,13370,11.09,99.64
2021-04-11,424.3,9079,13.2,99.71,293.74,3547,11.83,98.79,305.79,1060,28.68,101.73,927.61,12102,10.16,99.22,2054.79,12703,15.02,99.13,3941.96,32306,12.7,98.01,677.38,4123,5.8,102.04,1196.55,6380,16.01,100.56,1916.64,16782,11.08,99.53
2021-04-18,432.43,9185,13.33,99.69,302.81,3544,12.26,98.89,314.31,1068,29.17,101.73,957.06,12487,10.18,99.17,2168.25,13326,15.23,99.17,4046.63,32588,12.72,97.96,679.68,4168,5.77,101.97,1206.73,6269,16.42,100.53,1943.85,16788,11.23,99.54
2021-04-25,428.34,9234,13.14,99.68,308.45,3543,12.42,98.93,315.84,1088,28.91,101.76,1025.67,13191,10.51,99.29,2194.43,13187,15.44,99.18,3993.44,32567,12.54,97.94,697.38,4290,5.73,102.09,1211.78,5834,17.17,100.6,1879.51,17036,10.7,99.32
2021-05-02,422.36,10149,11.8,99.64,306.97,4084,10.72,98.87,340.42,1162,29.43,101.85,1066.43,15746,9.08,99.26,2163.84,14564,14.08,99.2,3884.77,33483,11.95,97.87,717.88,4377,5.76,102.18,1202.08,5744,17.32,100.58,1824.52,17267,10.27,99.25
2021-05-09,428.56,10272,11.85,99.64,317.38,4127,10.86,98.98,338.75,969,35.69,101.85,1120.53,15749,9.75,99.24,2216.25,15304,13.64,99.16,3877.37,34216,11.73,97.85,744.54,4396,5.95,102.22,1225.37,6527,16.02,100.68,1881.61,17555,10.41,99.3
2021-05-16,420.17,10166,11.57,99.63,312.31,4114,10.72,98.97,328.09,984,33.98,101.81,1093.35,15895,9.31,99.24,2100.57,15597,12.61,99.13,3708.72,34374,11.3,97.84,741.29,4439,5.88,102.16,1232.21,6526,16.16,100.63,1924.92,13982,10.66,99.36
2021-05-23,422.08,10184,11.55,99.63,313.73,4197,10.62,98.86,328.68,967,34.02,101.76,1065.16,15872,8.98,99.22,2127.3,16005,12.52,99.09,3765.15,34526,11.33,97.84,723.33,4464,5.7,102.09,1209.89,5750,18,100.56,1919.42,13915,10.53,99.44
2021-05-30,425.95,10229,11.57,99.67,321.12,4212,10.82,98.84,343.98,878,38.09,101.79,1052.78,15986,8.83,99.13,2092.65,16664,11.71,99.12,3787.54,34572,11.27,97.86,738.27,4477,5.8,102.14,1249.71,5767,18.58,100.52,1957.97,13956,10.72,99.77
2021-06-06,432.22,10271,11.68,99.64,323.89,4261,10.87,98.82,387.57,909,39.61,101.75,1038.51,16020,8.59,99.08,2102.24,16931,11.53,99.06,3824.99,35097,11.33,97.84,749.37,4476,5.88,102.1,1257.21,5849,18.46,100.49,2016.55,14125,10.91,99.9
2021-06-13,432.78,10413,11.73,99.67,323.58,4288,10.82,98.8,376.3,1067,33.59,101.73,1034.99,16478,8.37,99.22,2129.58,17047,12.26,99.28,3808.99,35190,11.19,97.85,735.54,4481,5.75,102.05,1259.49,6025,18.11,100.46,2017.59,13527,10.15,99.88
2021-06-20,435.02,10423,11.71,99.62,327.93,4293,10.96,98.74,372.68,1054,33.13,101.74,1009.11,16619,8.1,99.07,2126.45,17070,12.16,99.2,3880.2,35167,11.19,97.81,729.21,4498,5.69,101.99,1290.27,5880,18.98,100.44,2011.56,13543,10.09,99.83
2021-06-27,440.4,10530,11.78,99.66,331.7,4389,10.79,98.81,372.73,1122,33.33,101.84,1041.96,17000,8.19,99.06,2168.92,17184,12.38,99.3,3956.89,35640,11.23,97.85,747.63,4520,5.8,102.13,1265,5770,18.91,100.45,2033.54,13552,10.21,99.86
2021-07-04,436,10613,11.58,99.64,338.22,4416,10.84,99.04,373.53,1208,31.08,101.95,1013.58,17831,7.64,99.08,2140.79,17599,12.03,99.28,3938.96,36210,10.86,97.78,725.6,4523,5.64,102.1,1244.8,5893,18.2,100.42,2008.04,13789,9.91,99.8
2021-07-11,427.84,10733,11.24,99.54,333.17,4543,10.52,99.03,359.43,1146,30.9,101.96,979.65,18250,7.3,98.89,2112.52,18094,11.62,99.24,3902.94,36627,10.64,97.66,686.53,4552,5.32,101.97,1212.91,5873,17.81,100.34,1919.51,13988,9.33,99.69
2021-07-18,434.82,11105,11.44,99.52,337.47,4542,10.67,99.03,361.23,1902,32.66,101.82,1023.75,18282,7.54,98.86,2141.96,18208,11.67,99.18,3970.04,36633,10.74,97.62,709.42,4560,5.48,101.96,1242.36,5575,19.08,100.36,1958.95,14133,9.43,99.62
2021-07-25,431.55,11296,11.27,99.52,333.18,4553,10.48,98.99,360.57,1479,50.18,101.86,1059.12,19532,7.36,99.14,2151.96,18276,11.71,99.22,3956.98,36666,10.66,97.64,708.04,4663,5.35,101.99,1199.03,5424,18.9,100.19,1944.18,14461,9.12,99.43
2021-08-01,423.91,11368,10.91,99.46,328.93,4535,10.37,99,354.3,1431,41.69,101.84,1068.69,20562,7.18,99.3,2105.15,18833,11.2,99.15,3863.05,37168,10.34,97.57,698.2,4752,5.17,101.92,1176.39,5370,18.99,100.11,1890.26,14490,8.85,99.27
